@relation grafo
@attribute degree_H numeric
@attribute degree_L numeric
@attribute short_path numeric
@attribute clustering_H numeric
@attribute clustering_L numeric
@attribute betweenness_centrality_H numeric
@attribute betweenness_centrality_L numeric
@attribute closeness_centrality_H numeric
@attribute closeness_centrality_L numeric
@attribute eccentricity_H numeric
@attribute eccentricity_L numeric
@attribute eigenCentrality_H numeric
@attribute eigenCentrality_L numeric
@attribute common_neighbors numeric
@attribute has_edge {True,False}


@data
2,2,2,1.0,1.0,0.0,0.0,4.3148911688560746e-05,4.3148911688560746e-05,2,2,4.944766143456105e-19,-3.6644831135103484e-20,2,True
6,6,2,0.4666666666666667,0.4666666666666667,1.2501078147515344e-05,1.2501078147515344e-05,0.09396434972690734,0.09396434972690734,16,16,-5.484470986527171e-19,-1.1670287116737326e-18,6,True
3,3,2,1.0,1.0,0.0,0.0,7.67091763352191e-05,7.67091763352191e-05,2,2,8.455970826527494e-19,8.420786227358913e-19,3,True
4,2,2,1.0,0.5,1.9734413375801086e-05,0.0,0.09983550333904674,0.09829169621072442,15,15,7.089084577009631e-19,1.9305017853868214e-19,1,True
32,23,2,0.9683794466403162,0.3971774193548387,0.0006702683082714079,2.8956429504205193e-10,0.11491404782528511,0.09457936387112593,16,14,7.648136533530204e-17,7.081644153503768e-17,17,True
7,5,2,0.5714285714285714,0.5,0.00019794357242917287,1.1758319921605046e-05,0.11156206805950132,0.1107490395422874,14,14,-6.379764812977017e-19,-1.1930114665979116e-18,4,True
16,8,2,0.6583333333333333,0.5357142857142857,3.9235957226383315e-05,2.2475818177742622e-05,0.13731517277445363,0.13166135508062662,13,13,1.419535099976164e-16,3.1479515299851426e-17,2,True
35,1,2,0.4117647058823529,0.0,0.0006996165501051099,0.0,0.12143139554427562,0.09187281786841889,16,14,5.083530071943494e-19,-6.127806641451381e-18,1,True
11,8,2,0.42857142857142855,0.36363636363636365,0.00011624279602073413,4.3798079327032725e-05,0.13115568508424594,0.12591021362462784,14,13,7.731595805583145e-18,6.230282573214959e-18,2,True
5,4,2,1.0,0.9,5.379454642616985e-07,0.0,0.10020151196683147,0.09809340642271318,15,15,6.744023660099041e-19,-4.859791341594493e-20,4,True
20,3,2,1.0,0.21052631578947367,0.0002492900994577533,0.0,0.1350156244451322,0.11176898081227615,14,13,1.4424106437105917e-17,3.512370756774583e-19,3,True
5,2,2,1.0,0.2,0.00040518359493412273,0.0,0.1074089872367746,0.10739811552809904,15,15,-1.0661997000806288e-19,-5.214535647865472e-19,2,True
7,6,2,1.0,1.0,0.0,0.0,0.0976577896952014,0.09270504125642737,15,15,3.4596122099109036e-19,-1.6816395488081209e-18,5,True
8,3,2,1.0,0.25,0.00010353155627832597,0.0,0.12342404241023945,0.11676943794620745,14,13,1.0430695679282087e-18,1.7637273906033584e-20,3,True
11,10,2,0.9333333333333333,0.9272727272727272,3.023933215287481e-10,2.2066539679124856e-10,0.09138983747936263,0.09138955635598225,16,16,6.540378561873719e-19,-7.883121990288229e-19,10,True
20,4,2,0.5,0.15789473684210525,0.0006694344449034991,7.452450485814331e-06,0.1282080356304905,0.11929094364491576,14,14,1.7304936674401146e-18,-7.506414413700072e-19,1,True
7,6,2,1.0,1.0,0.0,0.0,0.11979551899232493,0.11979503595366833,14,14,4.991903821516096e-18,3.4492600079983005e-18,6,True
7,7,2,0.9523809523809523,0.9523809523809523,1.4259196380650672e-06,1.4259196380650672e-06,0.10815858142261915,0.10815858142261915,16,16,5.840274415201225e-19,9.308319459701648e-20,7,True
5,4,2,0.7,0.3333333333333333,3.0345385881409757e-05,3.380280669498536e-06,0.10307689779151769,0.09948048571111665,15,14,-5.1338722452385826e-20,-1.0097332301638149e-18,3,True
41,14,2,0.18681318681318682,0.1073170731707317,0.0013430473863012887,0.00047226576471923583,0.14861140032840736,0.13700110255446474,12,12,1.4135992068387817e-16,5.940201978687062e-17,1,True
93,10,2,0.4,0.03272557269752221,0.011533079165820078,0.0004498794274630267,0.14816671120192287,0.12963059901588467,14,13,2.7431952517988107e-18,1.3551097901013829e-18,8,True
16,6,2,0.2,0.19166666666666668,0.000613402036407901,7.253378582994879e-05,0.11814907438848304,0.11250841871597844,14,14,2.1828973123599497e-19,-8.875501962080329e-19,4,True
16,2,2,1.0,0.16666666666666666,0.00018864223069704557,0.0,0.11659895957117118,0.09798502700030198,15,14,-2.1845870628005886e-19,-2.053201844165322e-18,2,True
98,8,2,0.39285714285714285,0.06059330948874395,0.011663685471528469,8.025436937605778e-06,0.16013997238430577,0.12923250423742158,13,12,4.998374448222829e-16,2.9991184573533096e-17,5,True
16,7,2,0.9047619047619048,0.31666666666666665,9.984671376635761e-08,3.0210143608325697e-10,0.00033149322630576827,0.0001784963526261829,4,2,-1.1938545138514095e-19,-4.811666721968378e-19,7,True
3,3,2,1.0,0.6666666666666666,2.451837742124984e-10,0.0,6.849033601358848e-05,6.849033601358848e-05,2,2,4.441658617119055e-19,1.6767351768179026e-20,2,True
12,5,2,0.4,0.21212121212121213,0.00017601320916477188,2.928868847723718e-05,0.1145277672281468,0.1086017878626782,14,14,3.8527371058178627e-19,-1.5725258321242519e-19,2,True
65,16,2,0.18333333333333332,0.061057692307692306,0.004662931943838237,0.0002571952131539798,0.14013191751718562,0.13036551085655043,13,13,4.497932262139403e-18,3.3232254601073537e-18,5,True
2,2,2,1.0,1.0,0.0,0.0,0.10617414086431835,0.10617414086431835,15,15,9.33289940065772e-19,2.555753881974381e-19,2,True
6,3,2,1.0,0.4,6.566453698320886e-05,0.0,0.12830105153977578,0.11644312443082334,14,13,8.075795021810316e-18,5.880108467748685e-20,3,True
26,26,2,0.7907692307692308,0.7907692307692308,1.2105900444880124e-05,1.2105900444880124e-05,0.12393117211099942,0.12393117211099942,14,14,-9.90341973539891e-17,-1.0377950234534805e-16,26,True
1,1,2,0.0,0.0,0.0,0.0,2.5569725445073034e-05,2.5569725445073034e-05,2,2,2.712912300544325e-19,1.4557686109122225e-19,1,True
3,3,2,1.0,1.0,0.0,0.0,0.111173408235587,0.111173408235587,15,15,-9.137375021077562e-19,-1.0381923323744074e-18,3,True
7,1,2,0.19047619047619047,0.0,3.236425819604979e-08,0.0,0.00015469683894269186,7.031674497395084e-05,4,2,1.6782069404944602e-19,-6.392930707996576e-19,1,True
4,2,2,1.0,0.3333333333333333,2.776706762688383e-05,0.0,0.12480266199818343,0.12474135322103355,13,13,1.1823002545262822e-17,1.118735032054958e-17,2,True
28,2,2,1.0,0.0582010582010582,0.0009964100091533607,0.0,0.12438257240379626,0.10219580168982316,15,14,4.53559493064002e-19,-2.671874105202043e-18,2,True
12,1,2,0.22727272727272727,0.0,0.00033640988914444326,0.0,0.12289613104933923,0.09270966986932357,16,14,2.5808103601934847e-19,2.5491456196949123e-20,1,True
44,14,2,0.37362637362637363,0.15327695560253699,0.0021534684994300637,6.617134772584764e-05,0.1513520369681019,0.13547923598406497,13,12,2.406355084868753e-16,4.598837659643777e-17,9,True
9,6,2,0.7333333333333333,0.3055555555555556,0.00014874032398928529,6.5058738464184225e-06,0.11590752294634703,0.10766861916043417,14,14,8.344433155492012e-19,5.694688755480948e-19,5,True
10,10,2,0.9555555555555556,0.9333333333333333,4.3295125834051395e-07,4.328695304157764e-07,0.11418136295442899,0.11418048530798951,15,15,-1.489190700526556e-19,-1.835832161448169e-18,9,True
21,10,2,0.35555555555555557,0.1380952380952381,0.0012465662191125109,0.0001278996252746491,0.13597777506718214,0.11298978895133721,14,13,-8.251423178977616e-19,-1.0297211040546942e-18,5,True
105,19,2,0.1286549707602339,0.055860805860805864,0.00889398201528134,0.000177245661125419,0.15883180574631284,0.14180945517342658,13,12,6.910510100591306e-16,1.025893530690251e-16,13,True
6,6,2,1.0,1.0,0.0,0.0,0.07748894275414656,0.07748894275414656,18,18,-5.966255481610851e-19,-6.097142347515357e-19,6,True
11,5,2,1.0,0.5454545454545454,3.217702753004883e-05,0.0,0.1279364060969829,0.12678226178074883,14,14,5.148264811074777e-18,2.6423833837547056e-18,5,True
50,10,3,0.13333333333333333,0.11918367346938775,0.002521649335283897,5.8659155301323615e-05,0.13630842542245816,0.1323281210460484,13,13,5.3116174603970606e-17,3.1731986828802826e-17,0,True
12,12,2,0.9393939393939394,0.8333333333333334,1.4839067147910658e-06,1.44544343138878e-06,0.1279766361115213,0.1279766361115213,14,14,1.840395805461144e-17,1.7296482354756283e-17,11,True
30,25,2,0.1724137931034483,0.15333333333333332,0.0030659909141056646,0.0007763151414054574,0.12962437759776946,0.12396168072772987,14,14,1.8521397271959015e-18,-5.085381708442059e-18,6,True
22,21,2,0.9619047619047619,0.961038961038961,3.939415186457731e-10,3.6209947004674727e-10,0.00042364386021496005,0.00041118374667922585,3,3,-8.66661199361306e-19,-1.9681587424033247e-17,20,True
5,1,2,0.6,0.0,2.8636360752797984e-05,0.0,0.10168547327140712,0.08760290174162164,16,15,1.1224071671209893e-18,5.914025394780686e-20,1,True
10,9,2,0.8888888888888888,0.8888888888888888,7.049033508609331e-10,6.129594355312463e-10,0.00021574455844280375,0.00020547100804076547,2,2,2.1029435213556955e-18,1.3239935532411613e-20,9,True
18,8,2,0.5,0.26143790849673204,0.00011272480411149945,2.250831124693502e-06,0.11905861270288919,0.10299435308537283,15,14,-3.731343876736238e-20,-9.25343565216215e-19,3,True
14,5,2,0.3,0.25274725274725274,0.0005101988683735302,0.0001677209390702291,0.10850976488658956,0.10821491750528536,15,15,7.173835907783025e-19,-3.0131736566356702e-18,2,True
3,2,2,1.0,0.6666666666666666,7.96603063171704e-06,0.0,0.11193152202546675,0.10047498105005735,15,14,2.6918796778597613e-19,-3.7576993123555824e-19,2,True
33,11,2,0.41818181818181815,0.16098484848484848,0.0010972575034293983,6.836106160951376e-05,0.12710118630599432,0.11758978882924763,14,14,8.716038982578276e-19,3.3562753187058616e-19,11,True
44,17,2,0.23529411764705882,0.07188160676532769,0.002668880705611638,0.00011596792744089329,0.15090001725214244,0.13254005289465176,12,12,1.3909641866946306e-16,2.4819583915404768e-17,4,True
45,3,2,0.6666666666666666,0.05353535353535353,0.0029624341743687073,5.198863435618906e-08,0.13842198049980461,0.10513005388077651,15,13,4.279408481140698e-18,7.419355529935999e-19,3,True
28,13,2,0.9358974358974359,0.291005291005291,0.0005012782611678783,2.3809275916233777e-07,0.12289918133802251,0.10822477249817337,15,15,1.582320298998215e-19,1.572435611794582e-20,12,True
40,2,2,1.0,0.11538461538461539,0.004336789766894703,0.0,0.14833686045711642,0.12357343200741018,13,13,6.669056555556228e-17,4.284862851940277e-18,2,True
65,1,2,0.08125,0.0,0.0029239403667210917,0.0,0.14696396889854155,0.10790324584018639,14,13,8.408606602401358e-17,5.453178633932916e-19,1,True
43,13,2,0.9102564102564102,0.24584717607973422,9.013925752854925e-05,8.370548444636105e-08,0.13818633793333657,0.13000384238610227,13,13,2.2452511220020166e-16,8.970130549824041e-17,12,True
10,4,2,1.0,0.3333333333333333,8.202341204940817e-05,0.0,0.0932318934572263,0.09322955294677149,17,17,2.2223601126954264e-18,2.0087069494261077e-18,4,True
1,1,2,0.0,0.0,0.0,0.0,2.5569725445073034e-05,2.5569725445073034e-05,2,2,7.472540138614346e-19,-3.795285833278756e-20,1,True
10,9,2,0.5111111111111111,0.4444444444444444,0.00026254822622223054,0.000262547858446568,0.09430706215151385,0.0936424150531053,16,16,1.6894919584321652e-18,1.2945416167687207e-18,6,True
5,5,2,0.8,0.8,2.3267585156707445e-06,2.3267585156707445e-06,0.11246370001496592,0.11246370001496592,14,14,1.1579547366676035e-18,8.972011681073577e-19,5,True
44,10,2,0.15327695560253699,0.13333333333333333,0.001604415595667016,0.0002452190587320334,0.12969171376098884,0.1176209800016373,15,14,1.2047444169790042e-18,-1.8136909035573663e-19,1,True
28,2,2,1.0,0.3835978835978836,0.0010333881378843672,0.0,0.1266822506157383,0.1003775541394949,16,14,6.56500667269021e-19,-2.9209662680091256e-18,2,True
12,11,2,0.5818181818181818,0.2878787878787879,0.00015701590589376765,0.00010035591959736933,0.10818496934536051,0.09613217310031891,17,16,6.40757878572987e-19,-9.043504188124843e-19,3,True
14,5,2,0.2,0.07692307692307693,0.0009383383311751825,5.7900393464055714e-05,0.1303872520776345,0.09691268001035212,15,13,2.4012639885571196e-20,-3.341024519350886e-19,3,True
8,8,2,0.9642857142857143,0.8928571428571429,1.7895346682393786e-09,7.754865585887733e-10,0.12272099374472228,0.12272099374472228,14,14,1.765894286199963e-17,1.7207471353629036e-17,7,True
7,6,2,0.9333333333333333,0.7619047619047619,7.01493601256936e-06,3.0744714584958035e-06,0.10718191593697284,0.10718152926387517,15,15,8.973853228307049e-19,-9.666975134680917e-20,6,True
11,5,2,0.9,0.5454545454545454,3.217702753004883e-05,1.6916051191135985e-07,0.1279364060969829,0.12430295007176921,14,14,5.148264811074777e-18,3.6416867630198984e-18,5,True
42,40,2,0.9448717948717948,0.943089430894309,9.613645945010564e-10,8.369555000743891e-10,0.0008058821991126143,0.0007708438426294572,2,2,0.15548851385134985,0.14836790812000092,40,True
3,1,2,0.3333333333333333,0.0,2.8950564507689175e-05,0.0,0.10772718012028731,0.10766081584257477,15,15,-5.447597636548221e-19,-6.63304046171655e-19,1,True
15,14,2,0.9619047619047619,0.9560439560439561,9.576441692946386e-08,9.576441692946386e-08,0.13273131350897124,0.132624660607436,13,13,1.2437262856734518e-16,1.1145882491301764e-16,14,True
7,3,2,0.3333333333333333,0.23809523809523808,3.124015481095637e-05,9.501307074612822e-06,0.11582347566802423,0.11314082065826407,14,14,3.274275066195374e-19,3.5748151846658454e-20,3,True
7,7,2,1.0,1.0,0.0,0.0,0.11471039470207595,0.11471039470207595,14,14,3.707723925596445e-18,2.9981750839250365e-18,6,True
40,1,2,0.11538461538461539,0.0,0.0027432429138919633,0.0,0.13351330698381986,0.09862516713247851,16,14,2.050806145767945e-18,-1.1413476405050124e-19,1,True
11,11,2,0.3090909090909091,0.21818181818181817,0.0006140601977941344,0.00015066684776999983,0.1384297200930652,0.12592675772546524,14,12,4.699081612282133e-17,4.931574279430816e-18,5,True
9,6,2,1.0,0.5833333333333334,4.416886225357609e-05,0.0,0.12042580448978968,0.12042385197399998,14,14,9.183496325956276e-18,8.716162425652609e-18,6,True
49,2,2,1.0,0.08843537414965986,0.0019458666352689684,0.0,0.13465519113764163,0.0992475274567597,15,13,2.3246649874066024e-17,-4.316939503801299e-20,2,True
11,3,2,1.0,0.38181818181818183,2.0227508830464157e-05,0.0,0.10529772601233235,0.10206449651359752,14,14,-2.4143224190618802e-20,-3.536328887184918e-19,3,True
28,6,2,0.4,0.24603174603174602,0.0003362661813473682,3.758455016169393e-05,0.1336466401109022,0.12125793061831079,13,13,1.624577416788623e-16,4.211197013091821e-18,4,True
26,14,2,0.967032967032967,0.40615384615384614,0.001631803073355841,1.700044073736033e-07,0.14442280311236316,0.12157152015980671,13,12,1.2076236491534278e-16,9.120339034903727e-18,14,True
43,16,2,0.16666666666666666,0.08084163898117387,0.0020242174319613157,0.0002873359884086994,0.13002830850316238,0.11799235124349589,15,14,2.254887810592006e-18,1.6266442775051813e-18,2,True
3,3,2,1.0,1.0,0.0,0.0,6.136734106817529e-05,6.136734106817529e-05,2,2,3.568803793267897e-19,1.9152210234132887e-19,3,True
35,28,2,0.783068783068783,0.5478991596638656,8.479438241967618e-05,3.165398396338772e-05,0.1049851693763841,0.1001920502910479,15,15,8.794923097649e-17,8.186427711440768e-17,26,True
4,3,6,1.0,0.5,1.2653410702560091e-05,0.0,0.11039308018048631,0.09947249188626171,16,14,2.9592463434098977e-20,-4.1506001269227025e-19,0,True
52,21,2,0.1619047619047619,0.11010558069381599,0.001493016951383834,0.000784381723488387,0.14138698946677564,0.13426087000200448,13,13,4.936936672055538e-17,8.975768765530262e-18,2,True
4,4,2,1.0,1.0,0.0,0.0,0.10207396446318134,0.10207396446318134,15,15,-2.590354291081287e-19,-6.260245772010655e-19,4,True
9,6,2,0.4722222222222222,0.3333333333333333,6.445832925822496e-05,4.94917085588714e-07,0.11431272305540466,0.11051421932981523,15,15,3.0264514970361716e-19,-8.411406095499563e-19,3,True
17,8,2,0.17857142857142858,0.14705882352941177,0.00045942439222523834,0.00015947617489923878,0.12693989658678273,0.124149198501724,14,13,4.9652845143117425e-18,2.2076906609830605e-18,6,True
13,4,2,0.8333333333333334,0.11538461538461539,0.0014671486334770021,6.129594355312461e-10,0.1226242481763134,0.10597946769444148,15,14,2.3686574771254353e-18,6.0278703989616715e-19,3,True
2,2,2,1.0,1.0,0.0,0.0,0.09365983233920191,0.09365983233920191,15,15,-1.7265680661176824e-19,-1.8565841504900737e-19,2,True
2,2,2,1.0,1.0,0.0,0.0,0.08809645385082897,0.08809645385082897,16,16,-3.4252009989033333e-20,-1.0924203405056094e-19,2,True
3,3,2,0.3333333333333333,0.3333333333333333,7.355513226374953e-10,7.355513226374953e-10,6.136734106817529e-05,6.136734106817529e-05,2,2,2.005054089113539e-19,-7.792530307292353e-19,3,True
13,11,2,0.9743589743589743,0.9636363636363636,1.3479560437474462e-10,1.3479560437474462e-10,0.10638895667634801,0.10638819473335874,15,15,3.0409075632062944e-18,2.8643584205761792e-18,11,True
9,9,2,0.3611111111111111,0.1388888888888889,0.00023053844589082656,0.00017236573980667784,0.13133600088701947,0.1266973773061608,14,14,6.410656415851905e-18,6.141101944330228e-18,2,True
4,3,2,1.0,0.6666666666666666,1.4472707824215357e-05,0.0,0.09379466616360295,0.09379437005065007,16,16,4.2522197246681958e-19,2.540111453929936e-19,3,True
5,1,2,0.4,0.0,1.6570576003168444e-06,0.0,0.10487065950572741,0.10391949413116734,14,14,9.628003043751064e-19,-8.247624417331618e-19,1,True
3,3,2,1.0,1.0,0.0,0.0,6.136734106817529e-05,6.136734106817529e-05,2,2,-2.0458847088993873e-19,-3.1807244442720735e-19,3,True
31,15,2,0.44761904761904764,0.2086021505376344,0.00037046400524915304,6.14240420661229e-05,0.14060410836087817,0.13857952253006742,13,13,1.071095717613668e-16,8.595884072267946e-17,2,True
16,7,2,0.8571428571428571,0.39166666666666666,0.00011380114101386831,5.690748753988549e-06,0.11433999944831957,0.10832460611690722,15,15,-3.8530912536168753e-19,-7.190524207909229e-19,7,True
28,8,2,0.32142857142857145,0.29894179894179895,0.00014687401879257285,7.257068567918504e-06,0.13888594527077966,0.12799427916375605,13,13,1.0880286176475069e-16,2.3553976628011987e-17,7,True
2,2,2,1.0,0.0,5.789965791273308e-05,0.0,0.061124926132097156,0.06112454885732888,20,20,6.9137346300707695e-19,-5.326280030489781e-19,1,True
11,2,3,1.0,0.34545454545454546,4.068880900330788e-05,0.0,0.12792869364204326,0.10957389999429648,14,13,9.869759020073522e-18,1.3064838830734724e-18,0,True
3,3,2,1.0,1.0,0.0,0.0,0.10073184227415105,0.10073184227415105,16,16,9.869054931879481e-20,-1.3887744514093865e-19,3,True
8,8,2,0.9285714285714286,0.9285714285714286,2.8138398392178725e-07,2.8138398392178725e-07,0.11487405886699646,0.11487405886699646,15,15,6.311870542744741e-19,-3.154426956565647e-19,8,True
4,4,2,1.0,1.0,0.0,0.0,0.10416324160357042,0.10416324160357042,15,15,-7.235898843767333e-19,-8.4777644515223685e-19,4,True
7,6,2,0.8571428571428571,0.8,3.1387566986821014e-06,3.1387566986821014e-06,0.11671760015656908,0.11651344997883659,15,15,1.2611236027399704e-18,1.0021888029473907e-19,6,True
7,1,2,0.09523809523809523,0.0,0.0002026355627707583,0.0,0.09359993225393436,0.07500031075047538,18,16,-5.631884371950859e-19,-6.250888391202293e-19,1,True
2,1,2,0.0,0.0,5.789965791273308e-05,0.0,0.10268642800684893,0.08072396504905326,17,15,3.8538123318455774e-19,-1.3352624890790267e-19,1,True
2,2,2,1.0,1.0,0.0,0.0,4.3148911688560746e-05,4.3148911688560746e-05,2,2,5.65555086535465e-19,9.571846340920763e-20,2,True
28,3,2,1.0,0.21164021164021163,0.000813777019764982,0.0,0.14674692201552722,0.12110026085840582,14,13,1.4568586562738932e-16,1.909627168193968e-18,3,True
33,2,2,0.08333333333333333,0.0,0.001752561888003944,2.8184701653614224e-07,0.1283232180814504,0.09748859096522908,16,14,3.2753286549786e-18,1.5498455790888129e-19,2,True
1,1,2,0.0,0.0,0.0,0.0,7.990539201585324e-05,7.990539201585324e-05,4,4,8.227874420474374e-20,-5.590800365327112e-20,1,True
1,1,2,0.0,0.0,0.0,0.0,2.5569725445073034e-05,2.5569725445073034e-05,2,2,4.537411619538557e-19,-3.5214207915949813e-19,1,True
26,1,2,0.13538461538461538,0.0,0.0004446540838836454,0.0,0.11400128966360802,0.0875553986651506,17,15,-2.6626736413714236e-20,-4.067812585148177e-18,1,True
3,1,2,0.3333333333333333,0.0,2.942205290549981e-09,0.0,6.136734106817529e-05,3.409296726009738e-05,3,2,8.3347366136822e-19,4.833690427630869e-19,1,True
6,3,2,1.0,0.26666666666666666,1.0297718516924934e-08,0.0,0.00011746092626330426,6.712052929331672e-05,3,2,-6.326002369388875e-20,-5.116037047250247e-19,3,True
16,1,2,0.041666666666666664,0.0,0.0004371457145743225,0.0,0.12811073493852493,0.10600366823653463,14,13,8.74119735189563e-19,3.453454722113479e-19,1,True
17,14,2,0.5824175824175825,0.13970588235294118,0.001279956483912935,3.064010185925166e-05,0.13230926307923757,0.11512065569043592,14,14,6.480623796783263e-18,-1.482792328771263e-18,3,True
2,2,2,1.0,1.0,0.0,0.0,4.3148911688560746e-05,4.3148911688560746e-05,2,2,3.5515785107786017e-19,-1.419030727629473e-19,2,True
23,13,2,0.20512820512820512,0.09486166007905138,0.0017229749071950781,0.000499237134983678,0.13514951733470515,0.12893917131038451,14,13,1.1347897714361317e-17,4.981648956364842e-18,6,True
21,11,2,0.6,0.29523809523809524,0.0002568398023524854,2.891863601653659e-06,0.11682224051531984,0.11147834606595558,14,14,3.877125750076178e-18,-9.424775157906114e-19,10,True
9,1,2,0.3333333333333333,0.0,0.00036894026562252056,0.0,0.12027369815297555,0.0912085913820631,16,14,-1.9035269839310478e-19,-7.239975668739201e-19,1,True
9,3,2,0.3333333333333333,0.25,6.831926164163458e-05,5.468573330930441e-05,0.10426376868910206,0.09842911792634977,16,15,-7.242680595275232e-19,-7.839032291820094e-19,2,True
3,3,2,1.0,1.0,0.0,0.0,0.09682172044443214,0.09682172044443214,16,16,3.599071407570455e-19,3.2833896958380556e-20,3,True
8,5,2,0.3,0.17857142857142858,0.00018227360975288975,0.00011579392178243347,0.11191845074043186,0.10412417979474067,15,14,1.1191172348665873e-18,9.895338696729045e-20,3,True
22,21,2,0.10476190476190476,0.05627705627705628,0.0007495436189761366,0.0004322805263911389,0.14268598671892094,0.13755358262412176,13,12,5.67986598199908e-17,5.632717255450522e-17,3,True
3,2,2,1.0,0.3333333333333333,8.68472802151317e-05,0.0,0.09860716344771887,0.0781818442730096,17,15,-6.694154616719729e-21,-1.376845059458199e-19,2,True
48,8,2,0.4642857142857143,0.16134751773049646,0.00029123160745619963,9.96492779352002e-06,0.1405063590245005,0.13009948325963522,13,13,2.951085858013708e-16,3.1235710400896597e-17,4,True
7,5,2,1.0,0.5238095238095238,9.909593512943396e-05,0.0,0.09173551727789479,0.08406519330598158,17,16,-1.8520840733817295e-19,-1.0976262086449292e-18,5,True
13,1,2,0.23076923076923078,0.0,0.0009013698696249823,0.0,0.11500301193263694,0.0903924499554378,17,15,6.960989423585105e-19,6.30130303909388e-19,1,True
16,3,2,1.0,0.13333333333333333,0.0004970886669720458,0.0,0.1304450732215773,0.11499633484671577,14,14,1.984334280133705e-17,1.3878968884893072e-18,3,True
46,8,2,0.35714285714285715,0.1178743961352657,0.003225269539327931,2.5642453639704203e-05,0.1471444821238067,0.12174189305212123,14,13,3.8009237991968446e-17,-9.202169636810509e-19,3,True
4,2,2,0.3333333333333333,0.0,5.515961011450463e-05,9.3250904059447e-06,0.10252483986698033,0.09176810316899789,16,15,-3.8810222217816036e-19,-5.926684834426475e-19,1,True
4,4,2,1.0,1.0,0.0,0.0,0.11174796077924931,0.11174796077924931,14,14,2.15601378231472e-18,1.3727302570755553e-18,4,True
2,2,2,1.0,1.0,0.0,0.0,4.3148911688560746e-05,4.3148911688560746e-05,2,2,-2.954668194413629e-19,-4.2986332006877764e-19,2,True
8,7,2,0.9642857142857143,0.9523809523809523,4.246969542172528e-09,4.246969542172528e-09,0.11673181656131561,0.11373507222570252,14,14,1.0854150123330287e-18,-3.550252343779435e-19,7,True
9,3,2,1.0,0.1388888888888889,0.00012716083095041684,0.0,0.1100834365137988,0.10500891789927917,15,14,5.670397468967733e-19,3.95360455519243e-19,3,True
66,2,2,1.0,0.04801864801864802,0.0037225020433182964,0.0,0.14564052735463257,0.11187125088170186,14,13,1.2768670553281043e-17,4.3366280368622226e-20,2,True
25,23,2,0.5849802371541502,0.46,0.00044950477149833536,0.0003109778001727476,0.13243193602830342,0.12925330683842737,13,13,2.1809699048155503e-17,1.789255925210541e-17,19,True
23,2,2,1.0,0.07509881422924901,0.0015458269964895074,0.0,0.1237077285836674,0.09317107835323754,16,14,-3.575279184619974e-19,-5.029253861132916e-19,2,True
2,2,2,0.0,0.0,3.6777566131874763e-10,3.6777566131874763e-10,4.3148911688560746e-05,4.3148911688560746e-05,2,2,5.81031047985557e-19,-1.3532976206023749e-20,2,True
30,25,2,0.8266666666666667,0.7448275862068966,7.45374607814878e-05,4.575146224397305e-05,0.10689615405553038,0.10689230804005742,15,15,8.07266916676168e-17,7.63794832375066e-17,24,True
6,1,2,0.6,0.0,5.802548118725426e-05,0.0,0.09934476518328862,0.07864438893473726,18,16,4.976529220729055e-19,3.4303324304313666e-19,1,True
4,3,2,1.0,1.0,0.0,0.0,0.08783210328495827,0.08783184362333134,16,16,2.7001632394043543e-19,-2.9524529400696097e-19,3,True
28,26,2,0.36615384615384616,0.31216931216931215,0.00044313242221844635,0.0003198267735083867,0.11706713253706341,0.1140919124606033,15,14,2.85806267022363e-18,-1.5828872868196686e-18,5,True
4,4,2,1.0,1.0,0.0,0.0,0.11576074568046212,0.11576074568046212,14,14,1.674935034012443e-18,1.5554184542783165e-18,4,True
34,11,5,0.21818181818181817,0.11229946524064172,0.0007554893893967788,9.803684663961568e-05,0.12609029758109838,0.12488502579553067,14,14,9.507372431088722e-18,5.478188544599449e-18,0,True
28,12,2,0.5606060606060606,0.09259259259259259,0.0023129582696814377,0.0001370294953939982,0.13652954466629394,0.1273245167810368,14,14,3.902861968906814e-18,1.0382154862565748e-18,7,True
25,24,2,0.9492753623188406,0.9466666666666667,1.2060403127572069e-06,1.205908029811832e-06,0.09241666722654501,0.09241637975044346,16,16,-5.43584337370899e-18,-1.2151251410946353e-17,24,True
9,6,2,1.0,0.4722222222222222,1.5771108803042214e-05,0.0,0.12106473065387775,0.11742015689136653,14,13,6.342843327868153e-19,9.795546881771944e-20,6,True
7,4,2,1.0,0.2857142857142857,0.00012297172945089816,0.0,0.11830103249495717,0.114682498636044,15,15,-7.149041647058212e-19,-9.846702664315038e-19,3,True
10,2,2,1.0,0.4444444444444444,2.88672758942852e-05,0.0,0.1273960391268425,0.12124456962627812,14,14,1.5553660524365278e-17,7.471201516098835e-18,2,True
45,2,2,1.0,0.047474747474747475,0.0020702422839704976,0.0,0.1305901376977603,0.09898794570642967,15,13,8.471474884626171e-19,4.288443116651446e-19,2,True
2,1,2,0.0,0.0,5.789965791273308e-05,0.0,0.11391867274797472,0.08750665835079528,16,14,2.0102143901969743e-18,4.0007169393362362e-19,1,True
3,2,2,1.0,1.0,0.0,0.0,6.136734106817529e-05,5.113945089014607e-05,2,2,3.9026528405387907e-20,-3.537839210007432e-19,2,True
23,2,2,1.0,0.2134387351778656,0.00044066793117680857,0.0,0.11648695376402608,0.08901473838061835,16,14,2.7687847748302906e-18,4.104510044682065e-19,2,True
